,Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Heating,Heating QC,Central Air,Electrical,2nd Flr SF,Low Qual Fin SF,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Kitchen AbvGr,Kitchen Qual,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Garage Cars Garage Area,Garage Cars Gr Liv Area,Garage Cars TotRms AbvGrd,Garage Cars Total Bsmt SF,Garage Cars 1st Flr SF,Garage Cars Bedroom AbvGr,Garage Cars TotRms AbvGrd,Garage Area Gr Liv Area,Garage Area TotRms AbvGrd,Garage Area Total Bsmt SF,Garage Area 1st Flr SF,Garage Area Bedroom AbvGr,Garage Area TotRms AbvGrd,Gr Liv Area TotRms AbvGrd,Gr Liv Area Total Bsmt SF,Gr Liv Area 1st Flr SF,Gr Liv Area Bedroom AbvGr,Gr Liv Area TotRms AbvGrd,TotRms AbvGrd Total Bsmt SF,TotRms AbvGrd 1st Flr SF,TotRms AbvGrd Bedroom AbvGr,TotRms AbvGrd TotRms AbvGrd,Total Bsmt SF 1st Flr SF,Total Bsmt SF Bedroom AbvGr,Total Bsmt SF TotRms AbvGrd,1st Flr SF Bedroom AbvGr,1st Flr SF TotRms AbvGrd,Bedroom AbvGr TotRms AbvGrd
884,2391,60,RL,82.0,9942,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Gable,CompShg,MetalSd,MetalSd,BrkFace,385.0,Ex,TA,PConc,Ex,Gd,Av,GLQ,1290.0,Unf,0.0,316.0,GasA,Ex,Y,SBrkr,466,0,1.0,0.0,2,1,1,Ex,Typ,1,Gd,Attchd,RFn,TA,TA,Y,194,84,0,0,0,0,,,,0,5,2006,New,338500.0,1042.0,4182.0,16.0,3212.0,3250.0,6.0,16.0,1089411.0,4168.0,836726.0,846625.0,1563.0,4168.0,16728.0,3358146.0,3397875.0,6273.0,16728.0,12848.0,13000.0,24.0,64.0,2609750.0,4818.0,12848.0,4875.0,13000.0,24.0
885,154,30,RL,65.0,7898,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1920,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,576.0,GasA,Gd,Y,SBrkr,0,0,0.0,1.0,1,0,1,TA,Typ,0,,Detchd,Unf,TA,TA,N,0,0,0,0,0,0,,,,0,4,2010,WD ,105000.0,1352.0,1970.0,8.0,1152.0,1970.0,4.0,8.0,665860.0,2704.0,389376.0,665860.0,1352.0,2704.0,3940.0,567360.0,970225.0,1970.0,3940.0,2304.0,3940.0,8.0,16.0,567360.0,1152.0,2304.0,1970.0,3940.0,8.0
886,999,60,RL,57.0,21872,Pave,,IR2,HLS,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,604.0,Unf,0.0,125.0,GasA,Ex,Y,SBrkr,717,0,0.0,1.0,2,1,1,TA,Typ,1,TA,Attchd,Unf,TA,TA,Y,264,22,0,0,0,0,,,,0,8,2008,WD ,175000.0,812.0,2892.0,12.0,1458.0,1458.0,6.0,12.0,587076.0,2436.0,295974.0,295974.0,1218.0,2436.0,8676.0,1054134.0,1054134.0,4338.0,8676.0,4374.0,4374.0,18.0,36.0,531441.0,2187.0,4374.0,2187.0,4374.0,18.0
887,1400,60,RL,83.0,10005,Pave,,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,5,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,299.0,TA,TA,CBlock,Gd,TA,No,BLQ,392.0,Unf,0.0,768.0,GasA,Ex,Y,SBrkr,866,0,0.0,0.0,2,1,1,TA,Typ,1,TA,Attchd,Fin,TA,TA,Y,288,117,0,0,0,0,,,,0,3,2008,WD ,192000.0,1010.0,4044.0,16.0,2320.0,2312.0,8.0,16.0,1021110.0,4040.0,585800.0,583780.0,2020.0,4040.0,16176.0,2345520.0,2337432.0,8088.0,16176.0,9280.0,9248.0,32.0,64.0,1340960.0,4640.0,9280.0,4624.0,9248.0,32.0
888,2807,60,RL,41.0,12393,Pave,,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,847.0,GasA,Ex,Y,SBrkr,1101,0,0.0,0.0,2,1,1,Gd,Typ,1,Gd,BuiltIn,Fin,TA,TA,Y,100,48,0,0,0,0,,,,0,9,2006,WD ,195000.0,868.0,3896.0,16.0,1694.0,1694.0,8.0,16.0,845432.0,3472.0,367598.0,367598.0,1736.0,3472.0,15584.0,1649956.0,1649956.0,7792.0,15584.0,6776.0,6776.0,32.0,64.0,717409.0,3388.0,6776.0,3388.0,6776.0,32.0
889,516,60,FV,75.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,768.0,GasA,Ex,Y,SBrkr,804,0,0.0,0.0,2,1,1,Gd,Typ,0,,Attchd,RFn,TA,TA,Y,0,30,0,0,0,0,,,,0,6,2009,WD ,210000.0,1352.0,3180.0,12.0,1536.0,1572.0,6.0,12.0,1074840.0,4056.0,519168.0,531336.0,2028.0,4056.0,9540.0,1221120.0,1249740.0,4770.0,9540.0,4608.0,4716.0,18.0,36.0,603648.0,2304.0,4608.0,2358.0,4716.0,18.0
890,1753,60,RL,63.0,7875,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,847.0,GasA,Ex,Y,SBrkr,1101,0,0.0,0.0,2,1,1,Gd,Typ,1,Gd,BuiltIn,Fin,TA,TA,Y,0,48,0,0,0,0,,,,0,7,2007,WD ,211000.0,868.0,3896.0,16.0,1694.0,1694.0,8.0,16.0,845432.0,3472.0,367598.0,367598.0,1736.0,3472.0,15584.0,1649956.0,1649956.0,7792.0,15584.0,6776.0,6776.0,32.0,64.0,717409.0,3388.0,6776.0,3388.0,6776.0,32.0
891,734,50,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,6,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,672.0,Unf,0.0,0.0,GasA,TA,Y,SBrkr,567,0,0.0,0.0,1,0,1,TA,Typ,0,,Detchd,Unf,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2009,WD ,128000.0,240.0,1324.0,6.0,672.0,757.0,3.0,6.0,317760.0,1440.0,161280.0,181680.0,720.0,1440.0,7944.0,889728.0,1002268.0,3972.0,7944.0,4032.0,4542.0,18.0,36.0,508704.0,2016.0,4032.0,2271.0,4542.0,18.0
892,1209,20,RL,100.0,10175,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,TA,TA,CBlock,TA,TA,No,BLQ,490.0,Unf,0.0,935.0,GasA,Gd,Y,SBrkr,0,0,0.0,0.0,2,0,1,TA,Typ,1,Gd,Attchd,RFn,TA,TA,Y,0,0,0,407,0,0,,,,0,7,2008,WD ,180500.0,1152.0,2850.0,14.0,2850.0,2850.0,6.0,14.0,820800.0,4032.0,820800.0,820800.0,1728.0,4032.0,9975.0,2030625.0,2030625.0,4275.0,9975.0,9975.0,9975.0,21.0,49.0,2030625.0,4275.0,9975.0,4275.0,9975.0,21.0
893,1994,190,RM,85.0,13600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,5,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,662.0,GasA,TA,N,SBrkr,915,0,0.0,0.0,2,0,2,TA,Min2,0,,Detchd,Unf,TA,TA,Y,0,57,0,0,0,0,,,,0,9,2007,WD ,90000.0,1120.0,4674.0,20.0,1324.0,2844.0,10.0,20.0,1308720.0,5600.0,370720.0,796320.0,2800.0,5600.0,23370.0,1547094.0,3323214.0,11685.0,23370.0,6620.0,14220.0,50.0,100.0,941364.0,3310.0,6620.0,7110.0,14220.0,50.0
894,1901,45,RL,85.0,12172,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Unf,5,7,1940,1996,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,TA,TA,PConc,TA,TA,No,LwQ,130.0,Rec,259.0,433.0,GasA,TA,Y,SBrkr,0,0,0.0,0.0,1,0,1,TA,Typ,0,,Attchd,Unf,TA,TA,Y,284,24,0,0,192,0,,MnPrv,,0,10,2007,WD ,138500.0,1024.0,1816.0,8.0,1644.0,1816.0,4.0,8.0,464896.0,2048.0,420864.0,464896.0,1024.0,2048.0,3632.0,746376.0,824464.0,1816.0,3632.0,3288.0,3632.0,8.0,16.0,746376.0,1644.0,3288.0,1816.0,3632.0,8.0
895,2413,60,RL,65.0,10237,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,738.0,GasA,Ex,Y,SBrkr,754,0,0.0,0.0,2,1,1,Gd,Typ,0,,Attchd,Fin,TA,TA,Y,0,32,0,0,0,0,,,,0,9,2006,New,169985.0,880.0,2984.0,16.0,1476.0,1476.0,6.0,16.0,656480.0,3520.0,324720.0,324720.0,1320.0,3520.0,11936.0,1101096.0,1101096.0,4476.0,11936.0,5904.0,5904.0,24.0,64.0,544644.0,2214.0,5904.0,2214.0,5904.0,24.0
896,2630,20,RL,70.0,7000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,4,1961,1961,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,781.0,Unf,0.0,369.0,GasA,TA,Y,SBrkr,0,0,0.0,0.0,1,0,1,TA,Typ,0,,Attchd,RFn,TA,TA,Y,0,0,0,0,162,0,,,,0,7,2006,WD ,146000.0,288.0,1150.0,6.0,1150.0,1150.0,3.0,6.0,331200.0,1728.0,331200.0,331200.0,864.0,1728.0,6900.0,1322500.0,1322500.0,3450.0,6900.0,6900.0,6900.0,18.0,36.0,1322500.0,3450.0,6900.0,3450.0,6900.0,18.0
897,1428,60,RL,59.0,11228,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,BLQ,50.0,GLQ,531.0,499.0,GasA,Ex,Y,SBrkr,1017,0,0.0,1.0,2,1,1,Gd,Typ,1,TA,Attchd,Unf,TA,TA,Y,196,187,0,0,0,0,,,,0,12,2008,WD ,228000.0,2034.0,6291.0,27.0,3240.0,3240.0,9.0,27.0,1421766.0,6102.0,732240.0,732240.0,2034.0,6102.0,18873.0,2264760.0,2264760.0,6291.0,18873.0,9720.0,9720.0,27.0,81.0,1166400.0,3240.0,9720.0,3240.0,9720.0,27.0
898,1271,20,RL,80.0,8000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,476.0,Rec,488.0,292.0,GasA,Gd,Y,FuseA,0,0,1.0,0.0,1,1,1,Gd,Typ,0,,Attchd,RFn,TA,TA,Y,0,240,0,0,0,0,,,,0,5,2008,WD ,159000.0,311.0,1256.0,6.0,1256.0,1256.0,3.0,6.0,390616.0,1866.0,390616.0,390616.0,933.0,1866.0,7536.0,1577536.0,1577536.0,3768.0,7536.0,7536.0,7536.0,18.0,36.0,1577536.0,3768.0,7536.0,3768.0,7536.0,18.0
899,2464,60,FV,84.0,10728,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1095.0,GasA,Gd,Y,SBrkr,844,0,0.0,0.0,2,1,1,Gd,Typ,1,Gd,Attchd,RFn,TA,TA,Y,192,51,0,0,0,0,,,,0,8,2006,New,266000.0,3159.0,5817.0,24.0,3285.0,3285.0,9.0,24.0,2041767.0,8424.0,1153035.0,1153035.0,3159.0,8424.0,15512.0,2123205.0,2123205.0,5817.0,15512.0,8760.0,8760.0,24.0,64.0,1199025.0,3285.0,8760.0,3285.0,8760.0,24.0
900,2653,50,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,145.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,816.0,GasA,Ex,Y,SBrkr,750,0,0.0,0.0,1,1,1,Gd,Typ,0,,Detchd,Unf,TA,TA,Y,24,0,296,0,0,0,,MnPrv,,0,8,2006,WD ,139000.0,900.0,3132.0,14.0,1632.0,1632.0,10.0,14.0,704700.0,3150.0,367200.0,367200.0,2250.0,3150.0,10962.0,1277856.0,1277856.0,7830.0,10962.0,5712.0,5712.0,35.0,49.0,665856.0,4080.0,5712.0,4080.0,5712.0,35.0
901,1505,190,RL,56.0,6931,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1Story,4,5,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,784.0,Unf,0.0,0.0,GasA,TA,N,FuseP,0,0,1.0,0.0,1,0,1,TA,Typ,0,,,NA,NA,NA,Y,112,0,0,0,0,0,,,,0,5,2008,WD ,91900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136.0,614656.0,614656.0,1568.0,3136.0,3136.0,3136.0,8.0,16.0,614656.0,1568.0,3136.0,1568.0,3136.0,8.0
902,2110,20,RL,73.0,8760,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,132.0,Gd,TA,PConc,Gd,TA,No,GLQ,36.0,Unf,0.0,1453.0,GasA,Ex,Y,SBrkr,0,0,0.0,0.0,2,0,1,Gd,Typ,1,Gd,Attchd,RFn,TA,TA,Y,144,38,0,0,0,0,,,,0,6,2007,WD ,212999.0,1348.0,3000.0,14.0,2978.0,3000.0,6.0,14.0,1011000.0,4718.0,1003586.0,1011000.0,2022.0,4718.0,10500.0,2233500.0,2250000.0,4500.0,10500.0,10423.0,10500.0,21.0,49.0,2233500.0,4467.0,10423.0,4500.0,10500.0,21.0
903,2386,20,RL,98.0,16033,Pave,,IR1,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,378.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1261.0,Unf,0.0,572.0,GasA,Ex,Y,SBrkr,0,0,1.0,0.0,2,0,1,Gd,Typ,1,Gd,Attchd,Fin,TA,TA,Y,519,112,0,0,0,0,,,,0,3,2006,WD ,326000.0,2316.0,5550.0,24.0,5499.0,5550.0,9.0,24.0,1428200.0,6176.0,1415076.0,1428200.0,2316.0,6176.0,14800.0,3391050.0,3422500.0,5550.0,14800.0,14664.0,14800.0,24.0,64.0,3391050.0,5499.0,14664.0,5550.0,14800.0,24.0
904,1086,60,RL,80.0,9024,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,789.0,GasA,Ex,Y,SBrkr,702,0,0.0,0.0,2,1,1,Gd,Typ,1,Gd,Attchd,Fin,TA,TA,Y,0,75,0,0,0,0,,,,0,7,2008,WD ,179000.0,786.0,3030.0,16.0,1578.0,1626.0,6.0,16.0,595395.0,3144.0,310077.0,319509.0,1179.0,3144.0,12120.0,1195335.0,1231695.0,4545.0,12120.0,6312.0,6504.0,24.0,64.0,641457.0,2367.0,6312.0,2439.0,6504.0,24.0
905,1574,20,RL,74.0,11563,Pave,,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,258.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1036.0,Unf,0.0,482.0,GasA,Ex,Y,SBrkr,0,0,1.0,0.0,2,0,1,Gd,Typ,0,,Attchd,Fin,TA,TA,Y,0,26,0,0,0,0,,,,0,4,2008,WD ,294000.0,2364.0,4611.0,24.0,4554.0,4611.0,9.0,24.0,1211156.0,6304.0,1196184.0,1211156.0,2364.0,6304.0,12296.0,2333166.0,2362369.0,4611.0,12296.0,12144.0,12296.0,24.0,64.0,2333166.0,4554.0,12144.0,4611.0,12296.0,24.0
906,406,160,RM,21.0,1680,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,6,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,425.0,TA,TA,CBlock,TA,TA,No,Rec,110.0,LwQ,294.0,79.0,GasA,TA,Y,SBrkr,504,0,1.0,0.0,1,1,1,TA,Typ,0,,Detchd,Unf,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2009,WD ,97000.0,288.0,987.0,5.0,483.0,483.0,2.0,5.0,284256.0,1440.0,139104.0,139104.0,576.0,1440.0,4935.0,476721.0,476721.0,1974.0,4935.0,2415.0,2415.0,10.0,25.0,233289.0,966.0,2415.0,966.0,2415.0,10.0
907,2757,60,RL,73.0,8760,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,464.0,Unf,0.0,927.0,GasA,Ex,Y,SBrkr,571,0,0.0,0.0,2,1,1,Gd,Typ,0,,Attchd,RFn,TA,TA,Y,0,90,0,0,0,0,,,,0,8,2006,New,239799.0,2604.0,5886.0,21.0,4173.0,4173.0,9.0,21.0,1703016.0,6076.0,1207388.0,1207388.0,2604.0,6076.0,13734.0,2729142.0,2729142.0,5886.0,13734.0,9737.0,9737.0,21.0,49.0,1934881.0,4173.0,9737.0,4173.0,9737.0,21.0
908,2559,20,RL,80.0,9600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1990,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,915.0,Unf,0.0,336.0,GasA,TA,Y,SBrkr,0,0,1.0,0.0,1,0,1,TA,Min1,1,Gd,Attchd,Unf,TA,TA,Y,144,0,205,0,0,0,,,,0,6,2006,WD ,161000.0,882.0,2866.0,14.0,2502.0,2866.0,6.0,14.0,631953.0,3087.0,551691.0,631953.0,1323.0,3087.0,10031.0,1792683.0,2053489.0,4299.0,10031.0,8757.0,10031.0,21.0,49.0,1792683.0,3753.0,8757.0,4299.0,10031.0,21.0
909,1469,120,RM,37.0,4435,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,686.0,Unf,0.0,162.0,GasA,Ex,Y,SBrkr,0,0,1.0,0.0,1,0,1,Gd,Typ,0,,Attchd,Fin,TA,TA,Y,140,0,0,0,0,0,,,,0,3,2008,WD ,136500.0,840.0,1696.0,6.0,1696.0,1696.0,2.0,6.0,356160.0,1260.0,356160.0,356160.0,420.0,1260.0,2544.0,719104.0,719104.0,848.0,2544.0,2544.0,2544.0,3.0,9.0,719104.0,848.0,2544.0,848.0,2544.0,3.0
910,407,160,RM,21.0,1680,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,8,1972,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,510.0,TA,TA,CBlock,TA,TA,No,ALQ,162.0,Unf,0.0,321.0,GasA,Gd,Y,SBrkr,504,0,0.0,0.0,1,1,1,Gd,Typ,0,,Detchd,Unf,TA,TA,Y,250,0,0,0,0,0,,,,0,5,2009,WD ,118000.0,264.0,987.0,5.0,483.0,483.0,2.0,5.0,260568.0,1320.0,127512.0,127512.0,528.0,1320.0,4935.0,476721.0,476721.0,1974.0,4935.0,2415.0,2415.0,10.0,25.0,233289.0,966.0,2415.0,966.0,2415.0,10.0
911,2300,20,RL,69.0,7599,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,565.0,Unf,0.0,280.0,GasA,TA,Y,SBrkr,0,0,1.0,0.0,1,0,1,TA,Typ,0,,Detchd,Unf,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2007,WD ,129500.0,720.0,1690.0,8.0,1690.0,1690.0,4.0,8.0,304200.0,1440.0,304200.0,304200.0,720.0,1440.0,3380.0,714025.0,714025.0,1690.0,3380.0,3380.0,3380.0,8.0,16.0,714025.0,1690.0,3380.0,1690.0,3380.0,8.0
912,731,50,RL,55.0,7264,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,7,1925,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,952.0,GasW,Gd,N,SBrkr,596,0,0.0,0.0,2,1,1,Ex,Typ,0,,Detchd,Unf,TA,TA,Y,74,0,0,0,144,0,,,,0,10,2009,WD ,205000.0,1344.0,3096.0,10.0,1904.0,1904.0,6.0,10.0,1040256.0,3360.0,639744.0,639744.0,2016.0,3360.0,7740.0,1473696.0,1473696.0,4644.0,7740.0,4760.0,4760.0,15.0,25.0,906304.0,2856.0,4760.0,2856.0,4760.0,15.0
913,2230,20,RL,0.0,32668,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,3,1957,1975,Hip,CompShg,Wd Sdng,Stone,None,0.0,Gd,TA,PConc,TA,TA,No,Rec,1219.0,Unf,0.0,816.0,GasA,TA,Y,SBrkr,0,0,1.0,0.0,3,0,2,TA,Maj1,2,TA,Attchd,RFn,TA,TA,Y,0,0,200,0,0,0,,,,0,3,2007,WD ,200624.0,968.0,5030.0,18.0,4070.0,5030.0,8.0,18.0,1217260.0,4356.0,984940.0,1217260.0,1936.0,4356.0,22635.0,5118025.0,6325225.0,10060.0,22635.0,18315.0,22635.0,36.0,81.0,5118025.0,8140.0,18315.0,10060.0,22635.0,36.0
914,1688,20,RL,91.0,11825,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,Stone,302.0,Gd,TA,PConc,Ex,TA,Mn,Unf,0.0,Unf,0.0,1694.0,GasA,Ex,Y,SBrkr,0,0,0.0,0.0,2,0,1,Gd,Typ,1,Gd,Attchd,RFn,TA,TA,Y,0,112,0,0,0,0,,,,0,6,2007,New,322400.0,2568.0,5082.0,21.0,5082.0,5082.0,9.0,21.0,1450064.0,5992.0,1450064.0,1450064.0,2568.0,5992.0,11858.0,2869636.0,2869636.0,5082.0,11858.0,11858.0,11858.0,21.0,49.0,2869636.0,5082.0,11858.0,5082.0,11858.0,21.0
915,880,20,RL,85.0,10200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1478.0,Unf,0.0,100.0,GasA,Ex,Y,SBrkr,0,0,1.0,0.0,2,0,1,Gd,Typ,1,Gd,Attchd,RFn,TA,TA,Y,0,48,0,0,195,0,,,,0,1,2009,WD ,293200.0,2430.0,4806.0,21.0,4734.0,4806.0,9.0,21.0,1297620.0,5670.0,1278180.0,1297620.0,2430.0,5670.0,11214.0,2527956.0,2566404.0,4806.0,11214.0,11046.0,11214.0,21.0,49.0,2527956.0,4734.0,11046.0,4806.0,11214.0,21.0
916,1074,120,RL,63.0,8849,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,616.0,Ex,TA,PConc,Ex,TA,No,GLQ,28.0,Unf,0.0,1656.0,GasA,Ex,Y,SBrkr,0,0,0.0,0.0,2,0,1,Ex,Typ,1,Ex,Attchd,RFn,TA,TA,Y,495,72,0,0,0,0,,,,0,7,2008,WD ,266000.0,1128.0,3368.0,12.0,3368.0,3368.0,4.0,12.0,949776.0,3384.0,949776.0,949776.0,1128.0,3384.0,10104.0,2835856.0,2835856.0,3368.0,10104.0,10104.0,10104.0,12.0,36.0,2835856.0,3368.0,10104.0,3368.0,10104.0,12.0
917,771,60,RL,70.0,11184,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,92.0,TA,TA,CBlock,TA,TA,No,LwQ,226.0,Rec,500.0,192.0,GasA,Gd,Y,SBrkr,765,0,0.0,0.0,2,1,1,TA,Typ,1,TA,Attchd,RFn,TA,TA,Y,243,0,0,0,0,0,,,,0,7,2009,WD ,172500.0,880.0,3366.0,14.0,1836.0,1836.0,6.0,14.0,740520.0,3080.0,403920.0,403920.0,1320.0,3080.0,11781.0,1544994.0,1544994.0,5049.0,11781.0,6426.0,6426.0,21.0,49.0,842724.0,2754.0,6426.0,2754.0,6426.0,21.0
